lakecode,lake,start_year,orig_duration,latitude,longitude,freezeEvent,froze,iceOn,iceOff
GAH29,winnipesaukee,1920,NA,43.5989,-71.3225,froze_1,Y,NA,21-03-28
GAH29,winnipesaukee,1921,NA,43.5989,-71.3225,froze_1,Y,NA,22-04-17
GAH29,winnipesaukee,1922,NA,43.5989,-71.3225,froze_1,Y,NA,23-04-24
GAH29,winnipesaukee,1923,NA,43.5989,-71.3225,froze_1,Y,NA,24-04-18
GAH29,winnipesaukee,1924,NA,43.5989,-71.3225,froze_1,Y,NA,25-04-10
GAH29,winnipesaukee,1925,NA,43.5989,-71.3225,froze_1,Y,NA,26-05-02
GAH29,winnipesaukee,1926,NA,43.5989,-71.3225,froze_1,Y,NA,27-04-13
GAH29,winnipesaukee,1927,NA,43.5989,-71.3225,froze_1,Y,NA,28-04-19
GAH29,winnipesaukee,1928,NA,43.5989,-71.3225,froze_1,Y,NA,29-04-18
GAH29,winnipesaukee,1929,NA,43.5989,-71.3225,froze_1,Y,NA,30-04-07
GAH29,winnipesaukee,1930,NA,43.5989,-71.3225,froze_1,Y,NA,31-04-11
GAH29,winnipesaukee,1931,NA,43.5989,-71.3225,froze_1,Y,NA,32-04-20
GAH29,winnipesaukee,1932,NA,43.5989,-71.3225,froze_1,Y,NA,33-04-25
GAH29,winnipesaukee,1933,NA,43.5989,-71.3225,froze_1,Y,NA,34-04-21
GAH29,winnipesaukee,1934,NA,43.5989,-71.3225,froze_1,Y,NA,35-04-21
GAH29,winnipesaukee,1935,NA,43.5989,-71.3225,froze_1,Y,NA,36-04-08
GAH29,winnipesaukee,1936,NA,43.5989,-71.3225,froze_1,Y,NA,37-04-25
GAH29,winnipesaukee,1937,NA,43.5989,-71.3225,froze_1,Y,NA,38-04-17
GAH29,winnipesaukee,1938,NA,43.5989,-71.3225,froze_1,Y,NA,39-05-04
GAH29,winnipesaukee,1939,NA,43.5989,-71.3225,froze_1,Y,NA,40-05-04
GAH29,winnipesaukee,1940,NA,43.5989,-71.3225,froze_1,Y,NA,41-04-16
GAH29,winnipesaukee,1941,NA,43.5989,-71.3225,froze_1,Y,NA,42-04-18
GAH29,winnipesaukee,1942,NA,43.5989,-71.3225,froze_1,Y,NA,43-04-30
GAH29,winnipesaukee,1943,NA,43.5989,-71.3225,froze_1,Y,NA,44-05-03
GAH29,winnipesaukee,1944,NA,43.5989,-71.3225,froze_1,Y,NA,45-04-01
GAH29,winnipesaukee,1945,NA,43.5989,-71.3225,froze_1,Y,NA,46-03-30
GAH29,winnipesaukee,1946,NA,43.5989,-71.3225,froze_1,Y,NA,47-04-24
GAH29,winnipesaukee,1947,NA,43.5989,-71.3225,froze_1,Y,NA,48-04-10
GAH29,winnipesaukee,1948,NA,43.5989,-71.3225,froze_1,Y,NA,49-04-18
GAH29,winnipesaukee,1949,NA,43.5989,-71.3225,froze_1,Y,NA,50-04-20
GAH29,winnipesaukee,1950,NA,43.5989,-71.3225,froze_1,Y,NA,51-04-14
GAH29,winnipesaukee,1951,NA,43.5989,-71.3225,froze_1,Y,NA,52-04-20
GAH29,winnipesaukee,1952,NA,43.5989,-71.3225,froze_1,Y,NA,53-04-03
GAH29,winnipesaukee,1953,NA,43.5989,-71.3225,froze_1,Y,NA,54-04-16
GAH29,winnipesaukee,1954,NA,43.5989,-71.3225,froze_1,Y,NA,55-04-19
GAH29,winnipesaukee,1955,NA,43.5989,-71.3225,froze_1,Y,NA,56-05-05
GAH29,winnipesaukee,1956,NA,43.5989,-71.3225,froze_1,Y,NA,57-04-03
GAH29,winnipesaukee,1957,NA,43.5989,-71.3225,froze_1,Y,NA,58-04-13
GAH29,winnipesaukee,1958,NA,43.5989,-71.3225,froze_1,Y,NA,59-04-26
GAH29,winnipesaukee,1959,NA,43.5989,-71.3225,froze_1,Y,NA,60-04-19
GAH29,winnipesaukee,1960,NA,43.5989,-71.3225,froze_1,Y,NA,61-04-27
GAH29,winnipesaukee,1961,NA,43.5989,-71.3225,froze_1,Y,NA,62-04-24
GAH29,winnipesaukee,1962,NA,43.5989,-71.3225,froze_1,Y,NA,63-04-20
GAH29,winnipesaukee,1963,NA,43.5989,-71.3225,froze_1,Y,NA,64-04-28
GAH29,winnipesaukee,1964,NA,43.5989,-71.3225,froze_1,Y,NA,65-04-22
GAH29,winnipesaukee,1965,NA,43.5989,-71.3225,froze_1,Y,NA,66-04-20
GAH29,winnipesaukee,1966,NA,43.5989,-71.3225,froze_1,Y,NA,67-04-20
GAH29,winnipesaukee,1967,NA,43.5989,-71.3225,froze_1,Y,NA,68-04-15
GAH29,winnipesaukee,1968,NA,43.5989,-71.3225,froze_1,Y,NA,69-04-25
GAH29,winnipesaukee,1969,NA,43.5989,-71.3225,froze_1,Y,NA,70-04-28
GAH29,winnipesaukee,1970,NA,43.5989,-71.3225,froze_1,Y,NA,71-05-06
GAH29,winnipesaukee,1971,NA,43.5989,-71.3225,froze_1,Y,NA,72-05-02
GAH29,winnipesaukee,1972,NA,43.5989,-71.3225,froze_1,Y,NA,73-04-16
GAH29,winnipesaukee,1973,NA,43.5989,-71.3225,froze_1,Y,NA,74-04-16
GAH29,winnipesaukee,1974,NA,43.5989,-71.3225,froze_1,Y,NA,75-04-25
GAH29,winnipesaukee,1975,NA,43.5989,-71.3225,froze_1,Y,NA,76-04-16
GAH29,winnipesaukee,1976,NA,43.5989,-71.3225,froze_1,Y,NA,77-04-23
GAH29,winnipesaukee,1977,NA,43.5989,-71.3225,froze_1,Y,NA,78-04-27
GAH29,winnipesaukee,1978,NA,43.5989,-71.3225,froze_1,Y,NA,79-04-26
GAH29,winnipesaukee,1979,NA,43.5989,-71.3225,froze_1,Y,NA,80-04-17
GAH29,winnipesaukee,1980,NA,43.5989,-71.3225,froze_1,Y,NA,81-04-05
GAH29,winnipesaukee,1981,NA,43.5989,-71.3225,froze_1,Y,NA,82-04-29
GAH29,winnipesaukee,1982,NA,43.5989,-71.3225,froze_1,Y,NA,83-04-10
GAH29,winnipesaukee,1983,NA,43.5989,-71.3225,froze_1,Y,NA,84-04-20
GAH29,winnipesaukee,1984,NA,43.5989,-71.3225,froze_1,Y,NA,85-04-14
GAH29,winnipesaukee,1985,NA,43.5989,-71.3225,froze_1,Y,NA,86-04-16
GAH29,winnipesaukee,1986,NA,43.5989,-71.3225,froze_1,Y,NA,87-04-12
GAH29,winnipesaukee,1987,NA,43.5989,-71.3225,froze_1,Y,NA,88-04-16
GAH29,winnipesaukee,1988,NA,43.5989,-71.3225,froze_1,Y,NA,89-04-25
GAH29,winnipesaukee,1989,NA,43.5989,-71.3225,froze_1,Y,NA,90-04-22
GAH29,winnipesaukee,1990,NA,43.5989,-71.3225,froze_1,Y,NA,91-04-08
GAH29,winnipesaukee,1991,NA,43.5989,-71.3225,froze_1,Y,NA,92-04-21
GAH29,winnipesaukee,1992,NA,43.5989,-71.3225,froze_1,Y,NA,93-04-22
GAH29,winnipesaukee,1993,NA,43.5989,-71.3225,froze_1,Y,NA,94-04-23
GAH29,winnipesaukee,1994,NA,43.5989,-71.3225,froze_1,Y,NA,95-04-15
GAH29,winnipesaukee,1995,NA,43.5989,-71.3225,froze_1,Y,NA,96-04-17
GAH29,winnipesaukee,1996,NA,43.5989,-71.3225,froze_1,Y,NA,97-04-24
GAH29,winnipesaukee,1997,NA,43.5989,-71.3225,froze_1,Y,NA,98-04-07
GAH29,winnipesaukee,1998,NA,43.5989,-71.3225,froze_1,Y,NA,99-04-08
GAH29,winnipesaukee,1999,NA,43.5989,-71.3225,froze_1,Y,NA,00-04-10
GAH29,winnipesaukee,2000,NA,43.5989,-71.3225,froze_1,Y,NA,01-05-02
GAH29,winnipesaukee,2001,NA,43.5989,-71.3225,froze_1,Y,NA,02-04-05
GAH29,winnipesaukee,2002,NA,43.5989,-71.3225,froze_1,Y,NA,03-04-25
GAH29,winnipesaukee,2003,NA,43.5989,-71.3225,froze_1,Y,NA,04-04-20
GAH29,winnipesaukee,2004,NA,43.5989,-71.3225,froze_1,Y,NA,05-04-20
GAH29,winnipesaukee,2005,NA,43.5989,-71.3225,froze_1,Y,NA,06-04-03
GAH29,winnipesaukee,2006,NA,43.5989,-71.3225,froze_1,Y,NA,07-04-23
GAH29,winnipesaukee,2007,NA,43.5989,-71.3225,froze_1,Y,NA,08-04-23
GAH29,winnipesaukee,2008,NA,43.5989,-71.3225,froze_1,Y,NA,09-04-12
GAH29,winnipesaukee,2009,NA,43.5989,-71.3225,froze_1,Y,NA,10-03-24
GAH29,winnipesaukee,2010,NA,43.5989,-71.3225,froze_1,Y,NA,11-04-19
GAH29,winnipesaukee,2011,NA,43.5989,-71.3225,froze_1,Y,NA,12-03-23
GAH29,winnipesaukee,2012,NA,43.5989,-71.3225,froze_1,Y,NA,13-04-17
GAH29,winnipesaukee,2013,NA,43.5989,-71.3225,froze_1,Y,NA,14-04-23
GAH29,winnipesaukee,2014,NA,43.5989,-71.3225,froze_1,Y,NA,15-04-24
GAH29,winnipesaukee,2015,NA,43.5989,-71.3225,froze_1,Y,NA,16-03-18
GAH29,winnipesaukee,2016,NA,43.5989,-71.3225,froze_1,Y,NA,17-04-17
GAH29,winnipesaukee,2017,NA,43.5989,-71.3225,froze_1,Y,18-01-03,18-04-26
GAH29,winnipesaukee,2018,NA,43.5989,-71.3225,froze_1,Y,19-01-14,19-04-24
GAH3,china,1873,NA,44.4339,-69.5456,froze_1,Y,NA,1874-04-22
GAH3,china,1874,NA,44.4339,-69.5456,froze_1,Y,NA,1875-05-06
GAH3,china,1875,NA,44.4339,-69.5456,froze_1,Y,NA,1876-04-30
GAH3,china,1876,NA,44.4339,-69.5456,froze_1,Y,NA,1877-04-16
GAH3,china,1877,NA,44.4339,-69.5456,froze_1,Y,NA,1878-04-12
GAH3,china,1878,NA,44.4339,-69.5456,froze_1,Y,NA,1879-05-03
GAH3,china,1879,NA,44.4339,-69.5456,froze_1,Y,NA,1880-04-21
GAH3,china,1880,NA,44.4339,-69.5456,froze_1,Y,NA,1881-04-19
GAH3,china,1882,NA,44.4339,-69.5456,froze_1,Y,NA,1883-04-29
GAH3,china,1900,NA,44.4339,-69.5456,froze_1,Y,NA,1901-03-27
GAH3,china,1920,NA,44.4339,-69.5456,froze_1,Y,NA,21-03-28
GAH3,china,1931,NA,44.4339,-69.5456,froze_1,Y,NA,32-04-27
GAH3,china,1932,NA,44.4339,-69.5456,froze_1,Y,NA,33-04-20
GAH3,china,1933,NA,44.4339,-69.5456,froze_1,Y,NA,34-04-29
GAH3,china,1934,NA,44.4339,-69.5456,froze_1,Y,NA,35-04-25
GAH3,china,1935,NA,44.4339,-69.5456,froze_1,Y,NA,36-04-04
GAH3,china,1936,NA,44.4339,-69.5456,froze_1,Y,NA,37-04-20
GAH3,china,1937,NA,44.4339,-69.5456,froze_1,Y,NA,38-04-20
GAH3,china,1938,NA,44.4339,-69.5456,froze_1,Y,NA,39-05-04
GAH3,china,1940,NA,44.4339,-69.5456,froze_1,Y,NA,41-04-16
GAH3,china,1944,NA,44.4339,-69.5456,froze_1,Y,NA,45-04-02
GAH3,china,1946,NA,44.4339,-69.5456,froze_1,Y,NA,47-04-12
GAH3,china,1947,NA,44.4339,-69.5456,froze_1,Y,NA,48-04-08
GAH3,china,1948,NA,44.4339,-69.5456,froze_1,Y,NA,49-04-06
GAH3,china,1949,NA,44.4339,-69.5456,froze_1,Y,NA,50-04-14
GAH3,china,1950,NA,44.4339,-69.5456,froze_1,Y,NA,51-04-09
GAH3,china,1951,NA,44.4339,-69.5456,froze_1,Y,NA,52-04-19
GAH3,china,1952,NA,44.4339,-69.5456,froze_1,Y,NA,53-03-19
GAH3,china,1953,NA,44.4339,-69.5456,froze_1,Y,NA,54-04-19
GAH3,china,1954,NA,44.4339,-69.5456,froze_1,Y,NA,55-04-13
GAH3,china,1955,NA,44.4339,-69.5456,froze_1,Y,NA,56-04-27
GAH3,china,1956,NA,44.4339,-69.5456,froze_1,Y,NA,57-04-10
GAH3,china,1957,NA,44.4339,-69.5456,froze_1,Y,NA,58-04-16
GAH3,china,1958,NA,44.4339,-69.5456,froze_1,Y,NA,59-04-22
GAH3,china,1959,NA,44.4339,-69.5456,froze_1,Y,NA,60-04-21
GAH3,china,1960,NA,44.4339,-69.5456,froze_1,Y,NA,61-04-30
GAH3,china,1961,NA,44.4339,-69.5456,froze_1,Y,NA,62-04-20
GAH3,china,1962,NA,44.4339,-69.5456,froze_1,Y,NA,63-04-22
GAH3,china,1963,NA,44.4339,-69.5456,froze_1,Y,NA,64-04-21
GAH3,china,1964,NA,44.4339,-69.5456,froze_1,Y,NA,65-04-18
GAH3,china,1965,NA,44.4339,-69.5456,froze_1,Y,NA,66-04-18
GAH3,china,1966,NA,44.4339,-69.5456,froze_1,Y,NA,67-04-29
GAH3,china,1967,NA,44.4339,-69.5456,froze_1,Y,NA,68-04-13
GAH3,china,1968,NA,44.4339,-69.5456,froze_1,Y,NA,69-04-23
GAH3,china,1969,NA,44.4339,-69.5456,froze_1,Y,NA,70-04-23
GAH3,china,1970,NA,44.4339,-69.5456,froze_1,Y,NA,71-04-30
GAH3,china,1971,NA,44.4339,-69.5456,froze_1,Y,NA,72-05-01
GAH3,china,1972,NA,44.4339,-69.5456,froze_1,Y,NA,73-04-08
GAH3,china,1973,NA,44.4339,-69.5456,froze_1,Y,NA,74-04-02
GAH3,china,1974,NA,44.4339,-69.5456,froze_1,Y,NA,75-04-23
GAH3,china,1975,NA,44.4339,-69.5456,froze_1,Y,NA,76-04-11
GAH3,china,1976,NA,44.4339,-69.5456,froze_1,Y,NA,77-04-18
GAH3,china,1977,NA,44.4339,-69.5456,froze_1,Y,NA,78-04-21
GAH3,china,1978,NA,44.4339,-69.5456,froze_1,Y,NA,79-04-12
GAH3,china,1979,NA,44.4339,-69.5456,froze_1,Y,NA,80-04-10
GAH3,china,1980,NA,44.4339,-69.5456,froze_1,Y,NA,81-03-18
GAH3,china,1981,NA,44.4339,-69.5456,froze_1,Y,NA,82-04-22
GAH3,china,1982,NA,44.4339,-69.5456,froze_1,Y,NA,83-04-01
GAH3,china,1983,NA,44.4339,-69.5456,froze_1,Y,NA,84-04-17
GAH3,china,1984,NA,44.4339,-69.5456,froze_1,Y,NA,85-04-06
GAH3,china,1985,NA,44.4339,-69.5456,froze_1,Y,NA,86-04-08
GAH3,china,1986,NA,44.4339,-69.5456,froze_1,Y,NA,87-04-06
GAH3,china,1987,NA,44.4339,-69.5456,froze_1,Y,NA,88-04-06
GAH3,china,1988,NA,44.4339,-69.5456,froze_1,Y,NA,89-04-22
GAH3,china,1989,NA,44.4339,-69.5456,froze_1,Y,NA,90-04-11
GAH3,china,1990,NA,44.4339,-69.5456,froze_1,Y,NA,91-04-08
GAH3,china,1991,NA,44.4339,-69.5456,froze_1,Y,NA,92-04-15
GAH3,china,1992,NA,44.4339,-69.5456,froze_1,Y,NA,93-04-21
GAH3,china,1993,NA,44.4339,-69.5456,froze_1,Y,NA,94-04-20
GAH3,china,1994,NA,44.4339,-69.5456,froze_1,Y,NA,95-04-09
GAH3,china,1995,NA,44.4339,-69.5456,froze_1,Y,NA,96-04-05
GAH3,china,1996,NA,44.4339,-69.5456,froze_1,Y,NA,97-04-23
GAH3,china,1997,NA,44.4339,-69.5456,froze_1,Y,NA,98-04-09
GAH3,china,1998,NA,44.4339,-69.5456,froze_1,Y,NA,99-04-02
GAH3,china,1999,NA,44.4339,-69.5456,froze_1,Y,NA,00-04-04
GAH3,china,2000,NA,44.4339,-69.5456,froze_1,Y,NA,01-04-27
GAH3,china,2001,NA,44.4339,-69.5456,froze_1,Y,NA,02-04-06
GAH3,china,2002,NA,44.4339,-69.5456,froze_1,Y,NA,03-04-21
GAH3,china,2003,NA,44.4339,-69.5456,froze_1,Y,NA,04-04-14
GAH3,china,2004,NA,44.4339,-69.5456,froze_1,Y,NA,05-04-16
GAH3,china,2005,NA,44.4339,-69.5456,froze_1,Y,NA,06-03-26
GAH3,china,2006,NA,44.4339,-69.5456,froze_1,Y,NA,07-04-23
GAH3,china,2007,NA,44.4339,-69.5456,froze_1,Y,NA,08-04-17
GAH3,china,2008,NA,44.4339,-69.5456,froze_1,Y,NA,09-04-11
GAH3,china,2009,NA,44.4339,-69.5456,froze_1,Y,NA,10-03-19
GAH3,china,2010,NA,44.4339,-69.5456,froze_1,Y,NA,11-04-17
GAH3,china,2011,NA,44.4339,-69.5456,froze_1,Y,NA,12-03-21
GAH3,china,2012,NA,44.4339,-69.5456,froze_1,Y,NA,13-04-06
GAH3,china,2013,NA,44.4339,-69.5456,froze_1,Y,NA,14-04-19
GAH3,china,2014,NA,44.4339,-69.5456,froze_1,Y,NA,15-04-22
GAH3,china,2015,NA,44.4339,-69.5456,froze_1,Y,NA,16-03-15
GAH3,china,2016,NA,44.4339,-69.5456,froze_1,Y,NA,17-04-17
GAH3,china,2017,NA,44.4339,-69.5456,froze_1,Y,NA,18-04-23
GAH3,china,2018,NA,44.4339,-69.5456,froze_1,Y,NA,19-04-12
GAH3,china,2019,NA,44.4339,-69.5456,froze_1,Y,NA,20-03-27
GAH3,china,2020,NA,44.4339,-69.5456,froze_1,Y,NA,21-03-30
GAH4,cobbossee,1839,NA,44.2717,-69.9294,froze_1,Y,NA,1840-04-15
GAH4,cobbossee,1840,NA,44.2717,-69.9294,froze_1,Y,NA,1841-04-28
GAH4,cobbossee,1841,NA,44.2717,-69.9294,froze_1,Y,NA,1842-04-16
GAH4,cobbossee,1842,NA,44.2717,-69.9294,froze_1,Y,NA,1843-05-05
GAH4,cobbossee,1843,NA,44.2717,-69.9294,froze_1,Y,NA,1844-04-22
GAH4,cobbossee,1844,NA,44.2717,-69.9294,froze_1,Y,NA,1845-05-02
GAH4,cobbossee,1845,NA,44.2717,-69.9294,froze_1,Y,NA,1846-04-17
GAH4,cobbossee,1846,NA,44.2717,-69.9294,froze_1,Y,NA,1847-05-08
GAH4,cobbossee,1849,NA,44.2717,-69.9294,froze_1,Y,NA,1850-05-01
GAH4,cobbossee,1850,NA,44.2717,-69.9294,froze_1,Y,NA,1851-04-21
GAH4,cobbossee,1851,NA,44.2717,-69.9294,froze_1,Y,NA,1852-05-03
GAH4,cobbossee,1852,NA,44.2717,-69.9294,froze_1,Y,NA,1853-04-20
GAH4,cobbossee,1853,NA,44.2717,-69.9294,froze_1,Y,NA,1854-05-08
GAH4,cobbossee,1854,NA,44.2717,-69.9294,froze_1,Y,NA,1855-04-25
GAH4,cobbossee,1855,NA,44.2717,-69.9294,froze_1,Y,NA,1856-04-26
GAH4,cobbossee,1856,NA,44.2717,-69.9294,froze_1,Y,NA,1857-04-17
GAH4,cobbossee,1857,NA,44.2717,-69.9294,froze_1,Y,NA,1858-04-18
GAH4,cobbossee,1858,NA,44.2717,-69.9294,froze_1,Y,NA,1859-04-30
GAH4,cobbossee,1859,NA,44.2717,-69.9294,froze_1,Y,NA,1860-04-23
GAH4,cobbossee,1860,NA,44.2717,-69.9294,froze_1,Y,NA,1861-04-25
GAH4,cobbossee,1861,NA,44.2717,-69.9294,froze_1,Y,NA,1862-05-06
GAH4,cobbossee,1862,NA,44.2717,-69.9294,froze_1,Y,NA,1863-05-02
GAH4,cobbossee,1863,NA,44.2717,-69.9294,froze_1,Y,NA,1864-04-23
GAH4,cobbossee,1864,NA,44.2717,-69.9294,froze_1,Y,NA,1865-04-13
GAH4,cobbossee,1865,NA,44.2717,-69.9294,froze_1,Y,NA,1866-04-18
GAH4,cobbossee,1866,NA,44.2717,-69.9294,froze_1,Y,NA,1867-04-27
GAH4,cobbossee,1867,NA,44.2717,-69.9294,froze_1,Y,NA,1868-05-01
GAH4,cobbossee,1868,NA,44.2717,-69.9294,froze_1,Y,NA,1869-04-29
GAH4,cobbossee,1869,NA,44.2717,-69.9294,froze_1,Y,NA,1870-04-24
GAH4,cobbossee,1870,NA,44.2717,-69.9294,froze_1,Y,NA,1871-04-09
GAH4,cobbossee,1871,NA,44.2717,-69.9294,froze_1,Y,NA,1872-05-03
GAH4,cobbossee,1872,NA,44.2717,-69.9294,froze_1,Y,NA,1873-05-02
GAH4,cobbossee,1873,NA,44.2717,-69.9294,froze_1,Y,NA,1874-05-04
GAH4,cobbossee,1874,NA,44.2717,-69.9294,froze_1,Y,NA,1875-05-02
GAH4,cobbossee,1875,NA,44.2717,-69.9294,froze_1,Y,NA,1876-05-01
GAH4,cobbossee,1876,NA,44.2717,-69.9294,froze_1,Y,NA,1877-04-18
GAH4,cobbossee,1877,NA,44.2717,-69.9294,froze_1,Y,NA,1878-04-14
GAH4,cobbossee,1878,NA,44.2717,-69.9294,froze_1,Y,NA,1879-05-05
GAH4,cobbossee,1879,NA,44.2717,-69.9294,froze_1,Y,NA,1880-04-22
GAH4,cobbossee,1880,NA,44.2717,-69.9294,froze_1,Y,NA,1881-04-21
GAH4,cobbossee,1881,NA,44.2717,-69.9294,froze_1,Y,NA,1882-04-28
GAH4,cobbossee,1882,NA,44.2717,-69.9294,froze_1,Y,NA,1883-05-01
GAH4,cobbossee,1883,NA,44.2717,-69.9294,froze_1,Y,NA,1884-04-26
GAH4,cobbossee,1884,NA,44.2717,-69.9294,froze_1,Y,NA,1885-04-29
GAH4,cobbossee,1885,NA,44.2717,-69.9294,froze_1,Y,NA,1886-04-20
GAH4,cobbossee,1886,NA,44.2717,-69.9294,froze_1,Y,NA,1887-05-07
GAH4,cobbossee,1887,NA,44.2717,-69.9294,froze_1,Y,NA,1888-05-09
GAH4,cobbossee,1888,NA,44.2717,-69.9294,froze_1,Y,NA,1889-04-15
GAH4,cobbossee,1889,NA,44.2717,-69.9294,froze_1,Y,NA,1890-04-26
GAH4,cobbossee,1890,NA,44.2717,-69.9294,froze_1,Y,NA,1891-04-28
GAH4,cobbossee,1891,NA,44.2717,-69.9294,froze_1,Y,NA,1892-04-18
GAH4,cobbossee,1892,NA,44.2717,-69.9294,froze_1,Y,NA,1893-05-04
GAH4,cobbossee,1893,NA,44.2717,-69.9294,froze_1,Y,NA,1894-04-24
GAH4,cobbossee,1894,NA,44.2717,-69.9294,froze_1,Y,NA,1895-04-21
GAH4,cobbossee,1895,NA,44.2717,-69.9294,froze_1,Y,NA,1896-04-22
GAH4,cobbossee,1896,NA,44.2717,-69.9294,froze_1,Y,NA,1897-04-24
GAH4,cobbossee,1897,NA,44.2717,-69.9294,froze_1,Y,NA,1898-04-16
GAH4,cobbossee,1898,NA,44.2717,-69.9294,froze_1,Y,NA,1899-04-29
GAH4,cobbossee,1899,NA,44.2717,-69.9294,froze_1,Y,NA,1900-04-24
GAH4,cobbossee,1900,NA,44.2717,-69.9294,froze_1,Y,NA,1901-04-20
GAH4,cobbossee,1901,NA,44.2717,-69.9294,froze_1,Y,NA,1902-04-02
GAH4,cobbossee,1902,NA,44.2717,-69.9294,froze_1,Y,NA,1903-04-05
GAH4,cobbossee,1903,NA,44.2717,-69.9294,froze_1,Y,NA,04-04-28
GAH4,cobbossee,1904,NA,44.2717,-69.9294,froze_1,Y,NA,05-04-21
GAH4,cobbossee,1905,NA,44.2717,-69.9294,froze_1,Y,NA,06-04-24
GAH4,cobbossee,1906,NA,44.2717,-69.9294,froze_1,Y,NA,07-05-01
GAH4,cobbossee,1907,NA,44.2717,-69.9294,froze_1,Y,NA,08-04-21
GAH4,cobbossee,1908,NA,44.2717,-69.9294,froze_1,Y,NA,09-04-19
GAH4,cobbossee,1909,NA,44.2717,-69.9294,froze_1,Y,NA,10-04-04
GAH4,cobbossee,1910,NA,44.2717,-69.9294,froze_1,Y,NA,11-04-28
GAH4,cobbossee,1911,NA,44.2717,-69.9294,froze_1,Y,NA,12-04-24
GAH4,cobbossee,1912,NA,44.2717,-69.9294,froze_1,Y,NA,13-04-17
GAH4,cobbossee,1913,NA,44.2717,-69.9294,froze_1,Y,NA,14-04-26
GAH4,cobbossee,1914,NA,44.2717,-69.9294,froze_1,Y,NA,15-04-14
GAH4,cobbossee,1915,NA,44.2717,-69.9294,froze_1,Y,NA,16-04-22
GAH4,cobbossee,1916,NA,44.2717,-69.9294,froze_1,Y,NA,17-04-26
GAH4,cobbossee,1917,NA,44.2717,-69.9294,froze_1,Y,NA,18-04-28
GAH4,cobbossee,1918,NA,44.2717,-69.9294,froze_1,Y,NA,19-04-10
GAH4,cobbossee,1919,NA,44.2717,-69.9294,froze_1,Y,NA,20-04-28
GAH4,cobbossee,1920,NA,44.2717,-69.9294,froze_1,Y,NA,21-04-01
GAH4,cobbossee,1921,NA,44.2717,-69.9294,froze_1,Y,NA,22-04-15
GAH4,cobbossee,1922,NA,44.2717,-69.9294,froze_1,Y,NA,23-04-26
GAH4,cobbossee,1923,NA,44.2717,-69.9294,froze_1,Y,NA,24-04-19
GAH4,cobbossee,1924,NA,44.2717,-69.9294,froze_1,Y,NA,25-04-06
GAH4,cobbossee,1925,NA,44.2717,-69.9294,froze_1,Y,NA,26-05-03
GAH4,cobbossee,1926,NA,44.2717,-69.9294,froze_1,Y,NA,27-04-16
GAH4,cobbossee,1927,NA,44.2717,-69.9294,froze_1,Y,NA,28-04-20
GAH4,cobbossee,1928,NA,44.2717,-69.9294,froze_1,Y,NA,29-04-21
GAH4,cobbossee,1929,NA,44.2717,-69.9294,froze_1,Y,NA,30-04-13
GAH4,cobbossee,1930,NA,44.2717,-69.9294,froze_1,Y,NA,31-04-12
GAH4,cobbossee,1931,NA,44.2717,-69.9294,froze_1,Y,NA,32-04-20
GAH4,cobbossee,1932,NA,44.2717,-69.9294,froze_1,Y,NA,33-04-19
GAH4,cobbossee,1933,NA,44.2717,-69.9294,froze_1,Y,NA,34-04-22
GAH4,cobbossee,1934,NA,44.2717,-69.9294,froze_1,Y,NA,35-04-25
GAH4,cobbossee,1935,NA,44.2717,-69.9294,froze_1,Y,NA,36-04-12
GAH4,cobbossee,1936,NA,44.2717,-69.9294,froze_1,Y,NA,37-04-23
GAH4,cobbossee,1937,NA,44.2717,-69.9294,froze_1,Y,NA,38-04-18
GAH4,cobbossee,1938,NA,44.2717,-69.9294,froze_1,Y,NA,39-05-04
GAH4,cobbossee,1939,NA,44.2717,-69.9294,froze_1,Y,NA,40-05-02
GAH4,cobbossee,1940,NA,44.2717,-69.9294,froze_1,Y,NA,41-04-12
GAH4,cobbossee,1941,NA,44.2717,-69.9294,froze_1,Y,NA,42-04-13
GAH4,cobbossee,1942,NA,44.2717,-69.9294,froze_1,Y,NA,43-04-26
GAH4,cobbossee,1943,NA,44.2717,-69.9294,froze_1,Y,NA,44-04-28
GAH4,cobbossee,1944,NA,44.2717,-69.9294,froze_1,Y,NA,45-04-03
GAH4,cobbossee,1945,NA,44.2717,-69.9294,froze_1,Y,NA,46-04-07
GAH4,cobbossee,1946,NA,44.2717,-69.9294,froze_1,Y,NA,47-04-14
GAH4,cobbossee,1947,NA,44.2717,-69.9294,froze_1,Y,NA,48-04-09
GAH4,cobbossee,1948,NA,44.2717,-69.9294,froze_1,Y,NA,49-04-11
GAH4,cobbossee,1949,NA,44.2717,-69.9294,froze_1,Y,NA,50-04-21
GAH4,cobbossee,1950,NA,44.2717,-69.9294,froze_1,Y,NA,51-04-06
GAH4,cobbossee,1951,NA,44.2717,-69.9294,froze_1,Y,NA,52-04-20
GAH4,cobbossee,1952,NA,44.2717,-69.9294,froze_1,Y,NA,53-03-28
GAH4,cobbossee,1953,NA,44.2717,-69.9294,froze_1,Y,NA,54-04-19
GAH4,cobbossee,1954,NA,44.2717,-69.9294,froze_1,Y,NA,55-04-16
GAH4,cobbossee,1955,NA,44.2717,-69.9294,froze_1,Y,NA,56-04-28
GAH4,cobbossee,1956,NA,44.2717,-69.9294,froze_1,Y,NA,57-04-13
GAH4,cobbossee,1957,NA,44.2717,-69.9294,froze_1,Y,NA,58-04-16
